source,target,weight
1715138,7150607,1
3084206,7150607,1
1299705,226623,1
6969984,3831362,1
578972,226623,1
4541619,3407353,1
643363,5168196,1
672142,4025786,1
6589322,4059245,1
669336,4483234,1
3562140,4452909,1
3562140,226623,1
4539117,3831362,1
4539117,1505259,1
5685039,4483234,1
27011,3831362,1
27011,3707215,1
27011,5976250,1
27011,3877512,1
6660286,3831362,1
5037304,1609182,1
3208791,7184782,1
6830517,3707060,1
2406995,3707060,1
1511143,745383,2
2305416,6910733,1
6306532,61061,1
3528536,2724360,1
1356102,4451725,1
2703020,5976250,1
2467623,7071226,1
288452,6451307,1
736123,7250199,1
491384,6328165,1
5227748,6185048,1
503139,2724360,1
6552413,2722841,1
5016231,3233983,1
7167348,2394884,1
7167348,5976250,1
7167348,2380669,1
6323965,226623,1
914158,226623,1
3095321,3368761,2
4797853,7240106,1
3993921,4452909,1
4452071,1611369,1
897530,6860147,1
6786544,4783899,1
5501705,1421906,1
5501705,5750223,1
5759681,4818939,1
1079947,83106,1
7021509,1611369,1
1549062,6519312,1
1549062,5507192,1
637384,226623,1
7290862,2034333,1
2704670,7289483,1
1644369,6893544,1
3970335,1609182,1
4748257,4818939,1
4164903,6778090,1
4668142,6418106,1
1944898,2731537,1
1944898,3881897,1
5863645,226623,1
862979,4818939,1
6326126,2934059,1
6973145,205600,1
3634216,4818939,1
927247,4610555,1
2124682,4451725,1
3799679,5877792,1
1321769,2722841,1
6623872,2722841,1
3498387,4818939,1
1912808,3155210,1
1912808,2768533,1
1912808,4144556,1
5528534,3638879,1
4764275,2724360,1
6099868,6328165,1
2270178,571676,1
6388543,226623,1
490136,2691777,1
5447364,2722841,1
5447364,226623,1
7325792,3831362,1
6647884,6647884,1
6708031,5819030,1
6708031,4820889,1
6708031,7040222,1
6708031,3180553,1
6708031,3233983,1
6708031,1364145,1
6708031,5643535,1
6708031,4914714,1
6708031,358516,1
6708031,429219,1
6708031,1831611,1
2672364,61061,1
856932,5976250,1
856932,2561889,1
856932,2540610,1
3594306,61061,1
5894012,5499802,1
1716166,2722841,1
118710,4813793,1
6690721,226623,1
7301286,2724360,1
7050997,3707060,1
2148095,4955506,1
4296901,1609182,1
6350802,226623,1
7411725,7340240,1
5046656,226623,1
6262801,4872091,1
4688824,3006318,1
4059700,226623,1
1170753,7357447,1
4522206,4052071,1
4479513,3845643,1
1653516,1544259,1
3954687,2724360,1
2802083,4228365,2
3480874,61061,1
3251075,226623,1
2421690,2731537,1
4525009,1609182,1
5972452,7150797,1
5972452,3679367,1
5972452,3831362,1
5972452,3427525,1
7204968,6418106,1
1521282,5245938,1
2046187,2724360,1
3118680,213194,1
3118680,226623,1
6627145,3707060,1
272639,226623,1
3907522,4818939,1
4067593,3546155,1
1516264,226623,1
5304296,226623,1
6253524,3485825,1
6253524,5976250,1
750222,3800864,1
7004875,226623,1
2628566,2722841,1
3615595,226623,1
593525,2783372,1
3447246,226623,1
4366138,4818939,1
4366138,2722841,1
1143369,3707060,1
1143369,1494295,1
2828467,48266,1
5969410,3368761,1
96471,3707060,1
5716683,226623,1
3107096,299701,1
3107096,1594833,1
1804613,5118311,1
3596908,226623,1
5491925,5976250,1
5673671,226623,1
2054413,226623,1
6874750,3707060,1
1675495,2852651,1
338817,2077640,1
5651926,2724360,1
2085797,5318802,1
2273538,3664013,1
2574305,2724360,1
5829407,6328165,1
2610215,3485825,1
2610215,3427525,1
3727567,4451725,1
371966,2731537,1
6586372,226623,1
5983916,3046078,1
4478963,226623,1
5341368,4818939,1
5341368,2724360,1
1799409,3707060,1
1799409,2724360,1
6445327,3707060,1
6445327,1585363,1
6445327,6328165,1
74454,5986430,1
74454,6840376,1
1683713,3707060,1
1683713,2724360,1
5473357,2724360,1
5473357,5873027,1
5473357,6418106,1
1280415,7131103,1
6106479,378955,1
6106479,1609182,1
5330246,3707060,1
4517246,118671,1
6598956,6914604,1
1363012,226623,1
2228001,6982038,1
4906391,6451307,1
898826,5976250,1
1477877,4305706,1
2987634,226623,2
1869601,2167252,1
1869601,226623,1
4371412,5856149,1
944189,6017657,1
944189,226623,1
5465991,3831362,1
5465991,5976250,1
3299168,7150797,1
3299168,3831362,1
5308582,226623,1
4282850,5873027,1
1324795,4452909,1
1324795,1444505,1
2500359,226623,1
7413981,226623,1
2333020,2722841,1
2333020,226623,1
1733826,226623,1
3164308,1609182,1
348668,745383,1
1467218,4452909,1
622193,279356,1
6860451,3781336,1
922852,1444505,1
8241,4818939,1
8241,226623,1
1544261,2724360,1
5191118,175344,1
1191195,226623,1
5178182,1944594,1
3662827,1293941,1
3662827,3732835,1
3662827,2119866,1
3662827,6323759,1
2004043,226623,1
4455178,3004010,1
4455178,6865866,1
4455178,2734457,1
4455178,5718074,1
2619677,2724360,1
4109367,213194,1
1797281,226623,1
349436,4930812,1
4332597,1575711,1
2400763,226623,1
5253893,226623,1
5514989,2724360,1
4516013,226623,1
5512662,226623,1
5546280,226623,1
5409544,5976250,1
3656170,3656170,1
3111386,2724360,1
5799189,1121837,1
5663839,226623,1
1952290,3414428,1
1952290,118671,1
1952290,2722841,1
1952290,1930229,1
1952290,7050936,1
964142,2731537,1
1576560,1286553,1
4011191,4310057,1
4414946,4818939,1
6095881,6443584,1
3186326,7170514,1
3186326,2540610,1
5908009,226623,1
4980424,6185048,1
4980424,226623,1
35313,2848925,1
35313,4452909,1
35313,2722841,1
2321613,2722841,1
6297579,226623,1
5432721,226623,1
7117887,226623,1
594388,226623,1
2640305,226623,1
470495,226623,1
3471730,1253543,1
3317759,2724360,1
3317759,213194,1
2051173,2722841,1
6024196,3170803,1
4279634,2724360,1
3177420,4573134,1
507277,3768453,1
4277255,226623,1
7151776,1323969,1
4319367,3831362,1
5719991,1090044,1
7263643,5168196,1
7263643,61061,1
302265,6185048,1
287745,851505,1
1105159,226623,1
6098228,1243721,1
733566,2724360,1
3946534,5976250,1
3117261,2772881,1
4144658,745383,1
2871211,226623,1
6876226,226623,1
1559563,226623,1
6080302,226623,1
5329601,5976250,1
5329601,3542511,1
5329601,2661139,1
6869114,3707060,1
4171432,5683375,1
4171432,1543424,1
550529,5976250,1
6876689,226623,1
2312721,4818939,1
401903,5750923,1
5001062,1107496,1
1165714,4759750,1
3036692,4818939,1
5262601,5339551,1
1022333,2724360,1
6287534,226623,1
1115720,226623,1
3940918,7106479,1
5898802,574827,1
5898802,6397652,1
5898802,2658430,1
5898802,769861,1
5898802,5480731,2
3804542,2722841,1
2397204,6964187,1
2770377,226623,1
5656102,226623,1
325032,226623,1
780821,6550238,1
1519437,4452909,1
3110169,226623,1
4761,4451725,1
4761,226623,1
6145579,2724360,1
582111,6418106,1
5779265,3966135,1
5262137,1444505,1
7193770,5228750,1
2663832,2819016,1
512915,226623,1
5525232,3639910,1
4109995,226623,1
4496,1514799,1
1704584,656337,1
1971866,6443584,1
6057256,6185048,1
2874203,226623,1
2793572,61061,1
1215813,4452909,1
1906628,1609182,1
6920525,226623,1
7167083,2724360,1
7211373,3707060,1
7211373,226623,1
3753251,5796117,1
3753251,1943193,1
3753251,2626668,1
3488749,6185048,1
3488749,1609182,1
4746568,4818939,1
421692,105957,1
893903,5168196,1
5627719,4610555,1
5627719,1401911,1
5627719,6885199,1
5627719,5168196,1
6654312,2391046,1
6654312,4695914,1
453134,6185048,1
6909881,3743219,1
2995834,6974199,1
5964693,4818939,1
365864,3089599,1
6891057,2695734,1
5860267,4818939,1
3851121,3831362,1
6227681,1611369,2
6227681,572839,1
6227681,612759,1
2406943,1661229,1
6512211,3485825,1
6512211,7242453,1
6512211,571676,1
6512211,449058,1
375925,5976250,1
2310007,226623,1
1190013,1190013,3
7352861,2595638,1
2164355,2731537,1
1484315,2722841,1
3588646,226623,1
6204934,226623,1
2503067,6413226,1
4801777,226623,1
7063861,3831362,1
7063861,7357447,2
3184047,2724360,1
3184047,3546155,1
3184047,1548363,1
3184047,4566779,1
5592490,2578362,1
5726497,1444505,1
1332030,226623,1
1794251,4830409,1
2950544,226623,1
6484718,3155210,1
6484718,2658312,1
6484718,2167252,1
1987441,1319862,1
2412956,5001637,1
2412956,3831362,1
2074940,226623,1
3139829,226623,1
7147392,4305706,1
5712129,1609182,1
2542212,2724360,1
2542212,6185048,1
1880844,2724360,1
4857903,226623,1
4946947,118397,1
2225861,3707060,1
4458806,3831362,1
3213108,2840518,1
727686,6418106,1
4463031,5530552,1
2083177,2724360,1
4431030,4239058,1
4201026,226623,1
6914307,1609182,1
4064453,2724360,1
4104681,4108682,1
4104681,5195189,1
2278336,1444505,1
3190497,6283241,1
2801892,205600,1
6133381,4790952,1
6558100,6185048,1
6558100,2380669,1
3843978,2423490,1
5631760,4452909,1
5631760,1732249,1
6095825,4144556,1
7312450,61061,1
3728775,3170803,1
534178,3155210,1
5624422,1609182,1
620418,5168196,1
2855047,5771826,1
4982076,2130723,1
6085581,2724360,1
1503436,4566779,2
185527,721949,1
261161,584360,1
261161,61061,1
4634481,226623,1
7208024,2848925,1
4919718,226623,1
4310208,1096722,1
1154034,226623,1
401166,4034251,1
2708326,6910733,1
6838173,5921527,1
2262374,6634568,1
3489773,3524516,1
4084035,1104838,1
6925442,7213939,1
4250480,3831362,1
2777879,3881241,1
2777879,109968,1
2910793,226623,1
2309478,1767967,1
864537,6865866,1
4470694,5562386,1
560212,61061,1
4342917,226623,1
4547753,6185048,1
7230311,2690235,1
1940090,2380669,1
2127616,226623,1
3300920,4767863,1
7082075,226623,1
851308,4452909,1
851308,7130087,1
6375436,226623,1
3899701,2722841,1
1505328,3707060,1
5227561,6002531,1
4652098,205600,1
3745299,6893626,1
3745299,5976250,1
3745299,4868321,1
3779547,2423490,2
3779547,2399468,1
3779547,2110610,1
3779547,6974199,2
2096446,1444505,1
6390170,3094693,1
6064783,3986505,1
389127,226623,1
6695877,2775641,1
6695877,322815,1
6695877,7106479,1
130511,4818939,1
3325513,4818939,1
3325513,226623,1
4825438,226623,1
