source,target,weight
5039195,1521658,1
6507999,2674971,1
6507999,4414510,1
2491770,4631839,1
6879708,1521658,1
6613289,6999516,1
5633276,243821,1
7245960,1039656,1
2259770,4907296,1
2901032,5724776,2
2901032,412925,1
2901032,3404385,1
2901032,4892982,1
2901032,1498840,1
2901032,5844231,1
2901032,2539096,1
3855760,6096025,1
3292658,4910822,1
2400401,5896533,1
2642976,541807,1
5937911,6426219,1
4503930,4323687,1
4777901,886289,1
5075936,1220847,1
4234949,3155210,1
4234949,6234729,1
41262,299701,1
846590,2085114,1
3469687,4993100,1
5934449,6468513,1
6288057,3804687,1
6288057,6259473,2
1341598,2652780,1
7305781,4133476,1
5065593,6069979,1
4901582,571676,1
6374978,1521658,1
5063337,2988489,1
4966305,3143195,1
4966305,6997070,1
4966305,2479935,1
4966305,3108385,1
4966305,1473838,1
4966305,1169973,1
2247844,1220847,1
7023423,6543266,1
7023423,4681910,1
996847,6368016,1
500693,5949176,1
6357734,4950162,1
6811259,3501346,1
5979073,6368016,1
2598731,1135380,1
319683,4323687,1
1452729,1722396,1
3017018,5149504,1
2414311,3276427,2
3740556,7170514,1
4646630,4878892,1
7369490,3099616,1
6251418,5607974,1
3227352,1961246,1
4201679,4709949,1
15277,473204,1
2319504,1521658,1
5654030,6368016,1
1990811,4910822,1
3391949,1644767,1
3391949,1436551,1
3391949,828030,1
3391949,3543467,1
4763450,3389981,1
2939333,1220847,1
2320678,4289263,1
909493,7285239,1
3970402,84446,1
4239996,1521658,1
2481276,6405891,1
2481276,4228365,1
3084676,7292206,1
3084676,2841653,1
3084676,4133476,1
3084676,4721678,1
3084676,6436134,1
7179822,7151928,1
7179822,6026025,2
7179822,7001891,2
7179822,1887022,1
7179822,4645949,1
7179822,4107101,1
7179822,4631839,1
7179822,2934178,1
7179822,1169973,3
7179822,5127245,1
7179822,5795613,1
1225431,1021870,1
3023045,555900,1
3023045,2988489,1
2915139,6146581,1
2915139,2085114,1
2915139,2589180,1
2915139,1457542,1
1427205,1474324,2
3716506,6448658,1
4268672,4323687,2
4268672,3939322,1
2664846,6176147,1
3779844,6373634,1
3779844,6300190,1
4811595,5899983,2
4811595,5370740,2
969757,6929154,1
969757,6088768,1
969757,4308673,1
3847730,4696624,1
5367364,1567402,1
4764175,892849,1
4764175,7001891,2
5154885,729126,1
1517450,61061,1
4638285,2912653,1
2242895,4645949,1
2242895,5891932,1
2242895,2864698,1
2242895,2912653,1
170991,1727050,1
4564847,1727050,1
4138636,2489552,1
3875806,6950579,1
6231058,1521658,1
217286,1521658,1
5747808,5581835,1
573760,1521658,1
1270175,3872041,1
1270175,1521658,1
6137060,1505790,1
2319384,4907296,1
2989804,1521658,1
3703922,5207819,1
3703922,1521658,1
1946480,1025253,1
3311178,6468513,1
412257,3930792,1
4313992,6468513,1
1762640,1521658,1
5512248,6167880,1
5267577,1521658,1
2007071,6468513,1
6027743,1079835,1
29771,6468513,1
3141693,6547604,2
599597,1487300,1
407863,7145213,1
407863,4818840,1
407863,303595,1
407863,4200528,1
407863,4582651,1
407863,2380669,1
3287050,4573873,1
2512919,1521658,1
5106592,2329291,1
2404567,1521658,1
3898995,2811659,1
3898995,4883906,1
1884166,5026344,1
2977755,1521658,1
2652821,4910822,1
556345,3389981,1
3464166,1521658,1
4691514,2270299,1
2929964,7252922,1
3050464,1521658,1
3320575,5417663,1
3320575,5750923,5
3320575,6053785,1
3320575,260339,1
3320575,3445604,1
3320575,2830280,1
4362460,1544259,1
4773557,6088768,1
2548227,2371247,1
6933428,5168196,1
3727722,6468513,1
4810109,3205498,1
6919809,7170514,1
2863767,1521658,1
3427174,1521658,1
7099651,1346310,1
1961692,1521658,1
4648625,1521658,1
2438577,6468513,1
2438577,1521658,1
4235009,4907296,1
631799,4715417,1
824084,4323687,1
4111780,3651673,1
6995967,1521658,1
4217261,6542398,1
1167349,825826,1
6705114,1991557,1
6705114,4907296,1
1260466,5625821,1
3987425,1762082,1
3383826,1521658,1
1499533,6880040,1
5780498,5179872,1
5780498,61061,1
4969014,1808579,1
2616281,3764835,1
2965424,4645949,3
2965424,7059395,1
5823602,571676,1
7368452,3872041,1
3414523,3433323,1
7094673,3845940,1
257931,2085114,1
3648198,4199733,1
4290557,3433323,1
4290557,7250199,1
5566542,6649622,1
5566542,7357447,1
3162462,1521658,1
156300,1521658,1
6709135,1521658,1
958656,1557146,1
2690635,5958559,1
2690635,1428462,1
2690635,240957,1
5569519,253297,1
5920529,6368016,1
5920529,4393568,1
5920529,269952,1
5161657,1919945,1
4743775,6543142,1
2656359,1311956,1
6871619,5627604,1
6871619,1164064,1
3935672,5633468,1
1161205,6749211,1
6496302,6749211,1
6477010,6749211,1
1614103,6749211,1
2483998,4645949,1
2483998,7284977,1
99288,6368016,1
99288,6309179,1
99288,5081072,1
99288,1457542,1
2419702,1521658,1
7242037,2510797,1
3375348,1521658,1
3576073,443327,1
699229,7357447,1
699229,1962912,1
7327222,5282130,1
5056576,5002770,1
5550476,1457542,1
2506018,1521658,1
1563901,4973041,1
6934020,4907296,1
4625897,6448658,1
4625897,5949176,1
4625897,5087188,1
1847536,1847536,2
3006842,3414043,1
5445832,1220847,1
1657132,81800,1
1657132,2380669,1
1013610,1521658,1
2062919,1187534,1
4630979,6067363,1
30302,5268702,1
30302,1808579,1
30302,6283632,1
30302,6152892,1
30302,6542398,1
30302,2308935,1
432993,7170514,1
432993,3099616,1
4792271,1521658,1
1741044,1521658,1
6239031,2329291,1
5971900,1521658,1
1529157,4120595,1
4453472,3685061,1
4453472,2229403,1
4453472,6888214,1
1125291,144649,1
1125291,1843795,1
376984,3501346,1
4115392,3655133,1
7015702,2323085,1
7015702,2083146,1
7015702,7359509,1
7015702,5663931,1
7015702,1169973,1
7015702,4087700,1
7015702,5334492,2
7015702,4907296,1
4822209,3404656,1
5005340,2329291,1
1208365,1817102,1
4513580,1611369,1
4513580,4369728,1
4513580,994058,1
4722845,5436104,1
102647,4343590,1
6592130,3872041,1
6592130,2767133,1
6592130,6468513,1
6592130,3195154,1
2699262,1548765,1
2699262,6407981,1
5995326,1521658,1
5720419,1521658,1
1441640,1220847,1
4872268,5758013,1
2595547,4480284,1
3972827,2533309,1
2345134,2329291,1
2015034,2380669,1
7272358,1521658,1
6895070,2380669,1
6895070,2329291,1
5038447,2380669,1
4313034,6260915,1
244086,1724207,1
7313831,6542398,1
2433804,4691823,1
2433804,4656546,1
2385581,2731537,1
2385581,2912653,1
2167152,1506539,1
1169334,4910822,1
1487810,4267928,1
3166670,6053785,1
3166670,6675298,1
3166670,1039656,1
5229302,3785230,1
5229302,6941356,1
5229302,5045176,1
1463875,6055266,1
3816817,892849,1
3816817,5682880,1
3816817,6055266,2
3816817,4428478,1
3816817,7250877,1
3404054,827900,1
5082834,3099616,1
765061,1727050,1
5206003,1546392,1
6150880,1965024,1
821027,1521658,1
4341380,2553412,1
667476,1521658,1
3603518,4800814,1
3603518,6649622,1
3603518,1961246,1
3603518,2164646,1
3603518,5905067,1
3603518,2032268,3
3603518,379710,1
3603518,243821,1
3603518,4750380,1
15687,1521658,1
3007425,1521658,1
28749,5454035,1
4413270,195068,1
4119668,533853,1
6189843,787493,1
168378,1548765,1
7303610,5417663,1
6658394,3810918,1
3865487,7307558,1
3865487,523063,1
3865487,6377992,1
3865487,3454928,1
3865487,7285239,1
1227311,3873365,1
1304396,1651888,1
1304396,6115409,1
1304396,6134099,1
3140560,2616007,1
7207954,6053785,1
4973667,5799394,1
747888,2658871,1
7132760,188989,1
7132760,6448658,1
7132760,3504181,1
6967716,4907296,1
4558845,1047649,1
4558845,5784291,1
2428005,1568608,3
5580416,6430374,1
3769300,4323687,3
4811081,3967055,1
4724964,1521658,1
4179617,5451911,1
7291921,1521658,1
6710683,1521658,1
6710683,2329291,1
1203027,4444777,1
1203027,1521658,1
3525534,3651673,1
1600227,1220847,1
1600227,3123895,1
1600227,1521658,1
6914284,1521658,1
1389913,1521658,1
797133,7170514,1
5810814,2808535,1
5810814,6514401,1
5227956,6448658,1
4383090,620488,1
4383090,5123073,1
3191793,191706,1
5051171,1168849,1
4667863,1568608,1
4667863,1919945,1
1617274,729126,1
3577321,3837357,1
5634102,1544259,1
2289783,571676,1
2289783,3764835,1
2289783,6325520,1
526132,4907296,1
3355191,2888190,1
3355191,7113023,1
3355191,4434915,1
5964422,4301167,1
1498529,6333209,1
7296693,1521658,1
2487930,3659646,1
2487930,6913277,1
2487930,6753185,1
2487930,5896533,2
1887641,1521658,1
7085754,6368016,1
5530234,6634591,1
5608568,3655133,1
5608568,4159832,1
2464895,6198870,1
4643654,6448658,1
6227460,1521658,1
5243325,1039656,1
2955326,795441,1
6543186,3844795,1
1486442,2380669,1
75854,2329291,1
2024557,1521658,1
2131445,776857,1
1024743,1521658,1
2240878,3099616,1
7343647,6937682,1
7343647,5624020,1
7343647,4947281,1
4496217,6111597,1
4496217,857612,1
3643538,612250,1
3643538,886289,1
5920030,1166330,1
2663678,1521658,1
5721173,6468513,1
5721173,1220847,1
2418621,6448658,1
2418621,1991557,1
2418621,5450500,1
2418621,5308381,1
2418621,602477,1
2418621,6198870,1
2418621,2380669,1
2418621,61061,1
2418621,3023190,1
2418621,5104897,1
214748,1172334,1
214748,3927073,1
214748,2100101,1
214748,4603132,2
214748,393234,1
214748,2146995,1
214748,3952339,1
214748,395868,1
214748,4176191,1
214748,2182751,1
214748,6428323,1
214748,5642933,1
214748,6756828,1
214748,3233983,1
214748,278483,1
214748,6135659,1
214748,1364145,1
214748,5438137,1
5627146,3389981,1
2597586,2557318,1
1090745,2221484,1
3241737,6514401,1
3241737,4907296,1
413146,2165708,1
6994135,1887984,1
6994135,8567,1
6994135,5188124,1
3119027,3143972,1
4166882,1521658,1
2714080,1319505,1
2804220,4079967,1
4772431,1399996,1
4772431,1053990,1
4772431,6767084,1
4772431,4772431,1
4772431,624553,1
4772431,2671183,1
4772431,652435,1
4772431,1614135,1
4772431,349256,1
4772431,7413134,1
4772431,3829754,2
4772431,7170514,1
4772431,938706,1
4772431,6526465,1
4772431,7001891,1
4772431,3483751,1
4772431,2085114,3
4772431,2182751,1
4772431,6428323,2
4772431,2988489,1
4772431,888822,1
4772431,3401939,1
4772431,6999516,1
4772431,4947574,1
4772431,3420975,2
4772431,5222566,1
4772431,3373393,1
4772431,863625,1
4772431,464380,1
4772431,7320806,1
4772431,6354517,1
4772431,6800186,1
4772431,7118627,2
4772431,1024122,1
4772431,4651245,1
1912701,5954012,1
5401659,4133476,1
5120862,5599195,1
197522,6088768,1
197522,1220847,1
1284158,4907296,1
3411849,6448658,1
6530629,3094558,1
844294,5843737,1
2860548,2329291,1
2588500,2557318,1
6856054,3651673,1
857752,277536,1
1358503,7358829,1
3886888,2053857,1
2438687,5224542,1
1482958,4645949,1
733543,639169,1
733543,6368016,1
6786612,1919945,1
4527416,2361502,1
4270577,4910822,1
6680528,1644767,1
6680528,3543467,1
7028366,1887984,1
4437190,841381,1
706321,3878117,1
3780678,3780678,1
3780678,642246,1
901027,1695135,1
901027,1220847,1
1884035,5758101,1
4114154,3830607,1
4114154,7061547,1
4114154,759778,1
4114154,1894776,1
4114154,5575441,1
4915061,4591393,1
734672,6874246,2
2308533,6649622,1
79674,1521658,1
2338486,2925783,1
6712697,7363210,1
7275853,4909391,1
7275853,1072959,1
5695617,3502899,1
2415449,1457542,1
6229897,6148217,1
434013,4566779,1
5563102,3248225,1
2462301,2376811,1
2462301,5277348,1
2462301,2179645,2
2462301,702693,1
2462301,4414510,1
2637845,348187,1
4226793,1727050,1
7304183,2329291,1
879127,4229112,1
5928755,6069979,1
2471546,5581835,1
4408975,1521658,1
2728177,2329291,1
3095569,5168196,1
3095569,1521658,1
2686091,2329291,1
4514617,4577659,1
1264485,2731537,1
1264485,7050508,1
1264485,3466622,1
2782359,1556739,1
6534591,2329291,1
5124390,1521658,1
6013089,1521658,1
1579536,1579536,3
1579536,6468513,1
6147157,1521658,1
7318467,5581835,1
3889383,4573873,1
75423,5507191,1
75423,4945292,1
75423,5776998,1
75423,6786787,1
75423,1514333,1
6976324,5687580,1
6976324,2988489,1
3663280,1521658,1
1532662,2898390,1
279625,6468513,1
3941422,6649622,1
507113,1521658,1
166056,7001891,1
166056,13510,1
166056,1169973,1
166056,3295197,1
166056,2967847,1
3861681,1521658,1
5711618,6468513,1
6407677,3356090,1
6407677,2293918,1
6407677,886289,1
6407677,4907296,1
6407677,61061,1
3230255,4284098,1
2908149,4323687,1
2705995,6468513,1
632373,1521658,1
6656235,1521658,1
5421213,1521658,1
2360354,5599195,1
2360354,6323052,1
4033077,2329291,1
3062383,4401755,1
4805878,5581835,1
1037324,2380669,1
1553853,1521658,1
6222992,1521658,1
1524569,1521658,1
3197785,7048028,1
4553231,828030,1
6408350,7170514,1
6408350,5221992,1
417588,3295081,1
5652599,2323085,3
5652599,5767838,1
5652599,3361169,1
5652599,1747567,1
5652599,776824,1
5652599,5308538,1
5652599,5912866,1
5652599,7174241,1
5652599,7001891,2
5652599,4107101,1
5652599,5139351,1
5652599,6286998,2
5652599,7359509,2
5652599,415403,2
5652599,3584586,1
5652599,2565936,1
5652599,7059395,1
5652599,4988437,1
5652599,6780816,1
5652599,7095697,1
5652599,5434150,1
5652599,6199376,1
5652599,5022135,2
5652599,1473838,1
5652599,1169973,3
5652599,6143244,1
5652599,388345,1
5652599,4955981,1
5652599,6017746,1
5652599,5127245,1
5652599,4097817,1
5652599,4143473,1
5652599,2254618,1
5652599,6393992,1
3837404,6611561,1
3837404,2344548,1
3837404,5137863,1
259541,4133476,1
2123888,7170514,1
1334319,2329291,1
570845,4573873,1
6357625,6151662,1
1065640,4631839,1
5058787,5977299,1
1834251,4645949,1
1834251,6428323,1
4674241,6542398,1
4674241,341866,1
4556993,1089886,1
7293033,1521658,1
6906639,5905067,1
5744736,1521658,1
2751736,5225878,1
2751736,2371160,1
2751736,2180958,1
3379378,5750923,1
3028801,2955405,1
1263547,721964,1
1183986,7048028,1
1027867,2329291,1
613283,86202,1
4266395,341866,1
474960,7170514,1
474960,1346119,1
474960,1378221,1
474960,834477,1
474960,473204,1
1002744,6468513,1
3694346,6417402,1
2396441,5906963,1
6517625,1050757,1
6517625,6151662,1
5777812,6417865,1
4514342,6542398,1
5650473,6649622,1
3450772,938829,1
4250470,7307558,1
1019043,3431984,1
1051278,1169973,1
6577845,4059245,1
6729716,2531290,1
1850288,2690653,1
382795,703701,1
2454432,1521658,1
6454884,3600136,1
775370,6180999,1
420764,1521658,1
6983275,4721504,1
6983275,3764835,1
6534402,6534402,1
4147001,1521658,1
5583365,1521658,1
5306885,2354559,1
1761185,6111597,1
1737622,7363210,1
6236735,2721316,1
1817194,1521658,1
1477166,3398602,1
4668983,2259660,1
2230654,5919263,1
2370618,1521658,1
5477748,2211824,1
5477748,4234258,1
5477748,6442927,2
5477748,3605686,1
5477748,2085114,1
5477748,131125,3
5477748,6496320,1
5477748,5633572,1
5477748,197090,1
5477748,5460574,1
5477748,4414510,1
2166550,4229112,1
4690886,729126,1
662857,5607974,1
4960761,729126,1
4435737,6378193,1
6479102,729126,1
1997648,3872041,1
2139451,7170514,1
5435576,6368016,1
1848860,2659504,1
1271311,3233983,1
4403578,216140,1
368361,729126,1
6533926,6468513,1
6377535,2716696,1
697657,729126,1
6950826,729126,1
182584,6730620,1
5803243,1521658,1
1752120,1264617,1
1012200,5115311,1
1352700,6647441,1
2714465,1817102,1
5648137,2380669,1
5816288,6448658,1
3440572,262437,1
3656095,2768533,1
4348659,6649622,1
4652285,366829,1
3038728,6094028,1
3038728,523063,1
3038728,1802125,1
5748106,3674201,1
2501928,309166,1
7246980,3830602,1
5857687,4228382,1
5857687,3945439,1
1949988,2403518,1
6713795,1220847,1
1597111,3233983,1
1597111,3389981,1
6337587,3525927,1
6337587,2811659,2
6337587,4938733,5
2631839,4150639,1
2631839,6088768,1
235604,1521658,1
5832024,2108297,1
6753960,2380669,1
834993,1521658,1
4135074,3872041,1
4262534,2480430,1
800951,3541641,1
6749357,380873,1
1822167,6748647,1
6482866,3655133,1
6482866,1808579,1
6482866,1393172,1
6482866,1940359,1
3934103,2159391,1
838552,4323687,1
223716,5821336,1
223716,6245232,1
223716,2182751,1
223716,7167980,1
223716,1513635,1
223716,4281190,1
1162063,2100101,1
1162063,6317555,1
5311582,1521658,1
2506490,3081582,1
6420042,6541724,1
4860327,3655133,1
4860327,4133476,1
4860327,4696624,1
3676045,5508902,1
3600164,3872041,1
4437221,1727533,1
3782812,2480430,1
5453097,7307558,1
5453097,4052830,1
3109119,3764835,1
5628751,1521658,1
3417426,4907296,1
4804407,3656182,1
1903181,6468513,1
5816144,4515455,1
5816144,6468513,1
329496,1521658,1
7266433,7309253,1
1799640,1887022,1
2295796,660117,1
835840,5221992,1
835840,1520620,1
835840,602477,2
835840,1018788,2
5758650,5625821,1
6709435,1399871,1
7105929,653538,1
7105929,715922,1
7099241,4059245,1
295760,5020811,1
69196,1037930,1
2377780,6384861,1
5602816,7001891,1
1577124,3872041,1
2862643,3872041,1
5425135,4228365,1
5425135,6088768,1
5425135,4907296,1
1302984,3568862,1
1499031,5061751,1
1499031,2032268,1
1499031,2954265,1
7263020,3633773,1
4525264,6649622,1
2389761,6302962,1
3166587,6111773,1
5328245,958535,1
5328245,2811659,1
5328245,335830,1
3859422,1727050,1
5687358,5654318,3
5125113,1117736,1
5125113,1727050,1
2549241,1727050,1
6479106,1117736,1
6479106,1727050,1
4488690,1727050,1
4141827,5414861,1
4141827,3402448,1
4141827,208763,1
4141827,2700004,1
6681644,1117736,1
6681644,1727050,1
6681644,1725405,1
2103719,4136326,1
1013684,1117736,1
1013684,1727050,1
5238472,4414538,1
5456,659529,1
503339,2185981,1
2125724,5905067,1
60747,6448658,1
2849474,1457542,1
5112909,5887119,1
7055882,5308381,1
1358704,2063338,1
1358704,4907296,1
6104142,1611369,1
1520559,3872041,1
2516121,4910217,1
24850,994058,1
1112372,7257797,1
1777193,4157121,1
1843446,5399455,1
3802036,5954012,1
2688183,2688183,1
543081,4907296,1
6247327,4910822,1
6800764,2329291,1
3621736,1521658,1
1895159,1521658,1
7124342,2032268,1
3694198,715922,1
3694198,1460582,1
4799057,3590523,1
3716514,4133476,1
5776951,1771044,1
5776951,3655133,1
5776951,1808579,1
5776951,2278050,1
3195189,6794480,1
5298212,1644767,1
5298212,2032268,1
5805897,1393172,1
1774467,88986,1
5595125,1544259,1
3875575,1436551,1
387925,6362962,1
387925,498050,1
387925,1961246,1
387925,7089952,1
387925,2164646,1
387925,6931565,1
387925,7114886,1
387925,4558718,1
5215824,4133476,1
5215824,7375787,1
370197,5677544,1
370197,6368016,1
5154519,6468513,1
5434892,7170514,1
5434892,2171587,1
5434892,2768533,1
4428710,6832977,1
1311295,4019290,1
3249167,5071202,1
3249167,7291608,1
3408459,825375,1
3408459,6448658,1
806508,994188,1
282773,1135380,1
2876439,3414043,1
5994428,6088768,1
4207565,1521658,1
2147129,4973041,1
2147129,3108482,1
7240956,5420208,1
5879908,1544259,1
4252188,7170514,1
5772417,1053990,1
5772417,1319505,1
5772417,6466798,1
5772417,508397,1
5772417,2557318,1
5772417,2386437,1
5666449,6475652,1
2058806,4542385,1
188177,581179,1
188177,3389981,1
6188789,2380669,1
5501184,4957691,1
5501184,3234523,1
5501184,1365395,1
5501184,4453997,1
5501184,465006,1
5501184,2700735,1
5501184,5423052,1
5501184,5094406,1
5501184,2399296,1
5501184,510054,1
5501184,2479904,1
5501184,5191063,1
5501184,4945990,1
5501184,4052663,1
5501184,2472200,1
5501184,7133564,1
5501184,3108482,1
5501184,3989798,1
5501184,7010105,1
5501184,6224871,1
5501184,6006316,1
5501184,4007463,1
5501184,6669029,1
5501184,365875,1
5501184,1278627,1
5501184,79505,1
5501184,5313058,1
5501184,1312731,1
5501184,2273202,1
5501184,1931436,1
5501184,6937978,1
5501184,6807854,1
5501184,1689292,1
5501184,6945993,1
5501184,6323670,1
5501184,976472,2
5501184,4061900,1
5501184,4131077,1
5501184,6804048,1
5501184,1877940,1
5501184,3509481,1
5501184,2955069,1
5501184,7203773,1
5501184,663884,1
5501184,4369015,1
5501184,6118895,1
1625147,58279,2
1625147,6649622,1
1625147,1961246,1
1625147,4133476,1
1625147,828030,1
1625147,7357447,1
6506862,6844597,1
6506862,424231,1
6506862,3952005,1
7076446,6094028,1
3117708,2545229,1
3117708,3675302,1
3177179,1075678,1
3177179,5321697,1
3177179,3839101,2
3177179,2630876,1
6392140,2729961,1
6392140,2085114,1
6392140,6397652,1
6392140,4084989,1
1365686,1220847,1
1979186,7170514,1
4264688,61061,1
4703376,2544805,1
4703376,1179500,1
4703376,1169973,2
442947,6137882,1
1207857,4533570,1
6665394,2650646,1
6681562,6815880,1
3223986,3368761,1
3223986,184943,1
3485628,5581835,1
3485628,2329291,1
6457326,7001891,3
6457326,5139351,1
6457326,3584586,1
6457326,1169973,1
6457326,4087700,1
6457326,5795613,1
6457326,82242,1
6457326,4143473,2
2779253,5141391,1
4291813,1637177,1
4291813,1394801,1
2725683,6234729,1
2382346,6865033,1
3124571,6201472,1
3124571,4907296,1
2687616,2101399,1
867413,6217018,1
867413,3405919,1
6085796,4133476,1
7140589,1611369,1
7251306,1521658,1
3768400,335830,1
6084818,5597971,1
6878114,4533570,1
6730779,6151662,1
6389631,3099616,1
6389631,685630,1
6389631,195068,1
1120383,6302962,1
2255875,1869201,1
4125780,5824940,1
379927,1848562,1
1460502,7299314,1
4428991,1521658,1
4704820,4910822,1
2515300,6649622,1
1972902,3872041,1
3277048,2674971,1
2905039,1787232,1
2905039,4883906,1
2905039,4161994,1
289206,3233983,1
107651,4910822,1
2759194,5231394,1
2759194,456360,1
2759194,6055266,1
2759194,6026025,1
2759194,7170514,1
2759194,4938733,1
2759194,118671,1
2759194,4645949,1
2759194,1907038,1
2759194,61061,1
2759194,4174130,1
2759194,5104897,1
3303896,1521658,1
3971195,6199376,1
979272,5467115,2
979272,1844575,1
979272,2347707,1
6286576,3099616,1
997787,3956953,1
982899,2380669,1
692592,5796761,1
3285948,1521658,1
284876,4875191,1
4983016,1521658,1
5710541,1521658,1
3275116,6669029,1
7398537,1521658,1
4409437,6026025,1
4409437,1666885,1
4409437,4280719,1
2266455,5784291,1
2266455,6448658,1
2266455,3696313,1
2342341,6289132,1
2342341,6448658,1
5557274,91616,1
5557274,956379,1
528872,457679,1
1542909,3094558,1
1542909,2730858,1
1542909,6000562,1
1542909,2951812,1
5245747,3608449,1
5245747,3574445,1
5245747,118671,1
5245747,1013628,1
5245747,3182648,1
5245747,1223110,1
5245747,1087641,1
5245747,6541724,1
5638016,3864957,1
489190,4907296,1
1131468,608693,1
1131468,6219668,1
1376312,4907296,1
2564115,3810918,1
5974905,6649622,1
6683873,4903687,1
1449689,1354271,1
2431221,2380669,1
3602712,6964187,1
3602712,4726716,1
3602712,5802511,1
6313502,5911758,1
7407895,3356090,1
6008029,1568608,1
6182282,4907296,1
6255227,3501346,1
3841574,3590523,1
6959829,7211089,1
2535056,1315310,1
5497680,1521658,1
5497680,3039871,1
1505906,1521658,1
6682720,3010472,1
7406516,6663690,2
4252329,3234346,1
475148,6448658,1
623662,2329291,1
5774966,6448658,1
2735265,2259660,1
1470845,7170514,1
3831400,729126,1
6361211,6357266,1
1553036,3234346,1
4245186,1521658,1
3148478,7111770,1
4457658,4323687,1
4457658,3234346,1
4457658,3810918,1
4457658,4591393,1
4457658,2037212,1
4457658,3233983,1
4457658,5603506,1
4457658,1457542,1
2458269,1611369,1
2458269,2337748,1
2458269,2085114,1
2458269,3368761,1
3469907,2025538,1
2991394,597055,1
2991394,4873501,1
4889828,6937682,1
4889828,6234729,1
4889828,4591393,1
4889828,6000352,1
4389447,4389447,1
3664107,1521658,1
1045449,6477011,1
3431303,3431303,1
5432049,4271846,1
6246701,2988489,1
2376746,1961246,1
6149197,3952339,1
6149197,6453343,1
5766511,243821,1
4720478,4900296,1
5871213,5088202,1
570822,2980737,1
6085930,4236419,1
5915918,4973041,1
5915918,110401,2
5915918,3099620,1
6943771,3368761,1
6397544,1758962,1
6397544,6325520,1
6268104,3659646,1
4658848,4907296,1
1622388,3501346,1
1140791,7257797,1
5942982,3827109,1
4269571,2254618,1
3871269,4750380,1
6486510,3337093,1
6486510,7170514,1
6486510,6448658,1
6486510,4200528,1
6486510,5983433,1
6486510,81800,1
6486510,4907296,1
230088,4323687,3
230088,623626,1
230088,2085114,2
230088,1947241,1
1263420,2900011,1
6898065,4521649,1
1681833,3361169,1
1681833,4955981,1
1462330,2329291,1
3123755,776824,1
3123755,7170514,1
3123755,6093479,1
3123755,5334492,1
3123755,2706036,1
3123755,834477,1
4542623,6368016,1
5776320,4488546,1
6895421,2799489,1
7019849,4488546,1
1549147,1436551,1
1966204,1220847,1
2110211,405833,1
1018860,2557318,1
3195940,1220847,1
3796851,2900011,1
3665649,6368016,1
4836919,2557318,1
6167436,5197529,1
3618697,702693,1
1926783,3519173,1
1926783,6193873,1
731296,2562155,1
3653127,886289,1
5582062,2182751,1
3250830,4059245,1
2293962,2329291,1
2970741,1594344,1
5281037,2408965,1
5281037,2185981,1
5281037,6798680,2
5281037,5193785,1
5281037,2667612,2
5281037,4682672,1
5281037,1658408,1
5281037,136770,1
6286768,6448658,1
2402249,7257797,1
7083936,1942264,1
5026659,7211089,1
4457233,3389981,1
2454854,3389981,1
5020730,4579652,1
330487,7040381,1
986619,3906835,1
5201723,3389981,1
1218718,2085114,1
1415871,5510187,1
4511897,7099834,1
1573276,3389981,1
1311747,3389981,1
3838229,5346288,1
3023788,7257820,1
3498258,3389981,1
5329258,1400361,1
3981184,1400361,1
4424424,7257797,1
3560255,3389981,1
1840773,571676,1
1840773,216892,1
6309919,7207032,1
1365569,1393172,1
5710983,405833,1
1777023,2896716,1
1777023,7001891,2
1777023,3789167,1
1777023,1169973,1
1777023,6105225,1
4513449,4350900,1
4513449,6127052,1
3288397,1582760,1
3886004,379710,1
5991313,1961246,1
5991313,6430374,1
3022363,1961246,1
3022363,2667612,1
5810757,6137882,1
6309938,1505790,1
6309938,2814430,1
6309938,4721678,1
6309938,379710,1
2807535,5581835,1
2868639,1741110,1
2868639,6649622,1
2868639,5920035,1
2868639,5905067,1
2868639,2032268,1
2868639,690877,1
2868639,243821,2
2868639,7114886,1
2868639,2102404,1
3189686,1488442,1
3189686,5429843,1
3189686,1103232,1
3189686,4087700,1
3189686,145545,2
3189686,2331987,2
3189686,5633468,1
3189686,4679601,1
3189686,136770,1
5171705,5905067,1
5171705,5371928,1
2137073,3655133,1
2137073,1487019,1
2137073,3764835,1
2137073,813527,1
2137073,2767206,1
2137073,7342812,1
2137073,4409658,1
1808505,6538555,1
1808505,4046937,1
1808505,690877,1
1808505,2365606,1
5872430,3095853,1
2549294,5324547,1
2549294,2557988,1
400570,573973,1
6522441,3732595,1
698848,4760806,1
7287504,6448658,1
1436699,405833,1
161725,7001891,1
1741036,3389981,1
7203959,3904015,1
425523,1391773,1
2471032,2182751,1
301293,5954012,1
828151,4660488,1
828151,6043388,1
130434,3764835,1
1586645,7190648,1
4989829,4195674,1
5133462,7386048,1
6618450,6465180,1
1579132,4910822,1
756393,623626,1
5058373,1106363,1
826848,5404869,1
5493128,571676,1
5493128,1487019,1
5493128,136604,1
5493128,690877,1
5493128,3095853,1
5493128,6430374,1
4251923,2872033,1
3363145,2380669,1
2201683,5024770,1
6972534,2920187,1
555438,5699712,1
555438,2085114,1
1397129,1521658,1
6512018,3504841,1
6512018,1802125,1
1500011,5277348,1
1500011,5302848,1
1500011,2105194,1
1500011,5633572,1
1500011,7380572,1
1500011,1419975,1
1190022,4907296,1
7191203,6309179,1
1204911,6649622,1
182175,2557988,1
2315335,4907296,1
5790697,1248830,1
