source,target,weight
976768,4012801,1
729485,1240771,1
6546298,5002440,1
6546298,2899983,1
3865435,5247976,2
3865435,6397652,1
5431865,5813700,1
4063269,2144560,1
4063269,3055839,1
4063269,6583326,1
4788882,3055839,1
7410940,2024208,1
4676495,283321,1
3465315,5625821,1
3465315,3155210,1
3465315,6378566,1
3465315,6063677,1
1547294,5625821,1
5815663,2927254,1
645511,6932597,1
645511,2960853,1
645511,6381738,1
645511,4522274,1
645511,382400,1
645511,3312442,1
645511,2073967,1
645511,5051951,1
645511,6586798,1
645511,3092267,1
645511,5665259,1
645511,243821,1
3942799,6870271,1
2031357,2886584,1
1726338,4681001,1
2494000,5813700,1
3287323,1409191,1
914989,3055839,1
2003838,2165708,1
2086887,3155210,1
5637424,1151962,1
5701887,3055839,1
4399399,3055839,1
6188674,2147346,1
6188674,1346746,1
6188674,5472482,1
6188674,6418945,1
6188674,133955,1
6188674,433693,1
6188674,2539096,1
5761600,3055839,1
2326821,3155210,1
5995360,3055839,1
4406922,3989009,1
1390707,6870271,1
1368599,4979709,1
1833422,1219998,1
6833014,5625821,1
6833014,3786895,1
6833014,3071493,1
6833014,6309179,1
6833014,1253543,1
6833014,3233983,1
6833014,3682789,1
3385221,5625821,1
3281112,3682789,1
3058194,4106762,1
3058194,2540610,1
3629807,3055839,1
5494622,3986505,1
5494622,3137558,2
5494622,1050757,1
5273770,598245,1
5612450,3810918,1
2389470,1611369,1
6679004,6161522,1
5607593,6870271,1
2174128,3944170,1
72654,6357256,1
2803782,3722018,1
2815178,3155210,1
2103333,6525728,1
6236112,598245,1
6236112,3055839,1
3580508,3055839,1
5634462,3026681,1
3321602,3155210,1
1087153,3055839,1
4199335,2874413,1
4199335,5081266,1
6689054,2867710,1
6271913,2085114,1
5744590,261406,1
188913,1137408,1
547015,2852436,1
5702232,3055839,1
1360040,2907347,1
4596314,4596314,1
4596314,1972237,2
4596314,3897416,1
4596314,3365915,1
4596314,7241839,1
1051663,4596314,1
7029331,3055839,1
148595,4597598,2
1574073,1148024,1
3978990,4487685,1
3978990,1865132,1
4701425,3899418,1
2307625,1372520,1
3522751,5813700,1
4642367,2634744,1
4642367,3810918,1
6719210,2465993,1
2260640,2698793,1
6582472,3786895,1
6582472,3233983,2
3364793,2085114,1
3364793,7320806,1
6235826,6701139,1
6235826,7257884,1
6235826,3810918,1
5765207,5219234,1
1150432,2085114,1
5117704,5395120,1
3327265,5784291,1
3912336,2144560,1
3912336,598245,1
3830577,4796146,1
3567686,3155210,1
963269,3137558,1
1990365,1642078,3
5469191,3306464,2
5469191,6720666,1
5469191,3233983,1
6015004,3055839,1
645805,4609515,1
5715889,1274653,1
5715889,5183899,1
5715889,6319197,1
5715889,1247543,1
4212583,5201674,1
6286650,4378249,1
7338248,212964,1
2815665,1316585,1
2796659,6583326,1
5371118,5301893,1
5617169,5617169,5
893223,3055839,1
6558746,5969045,1
298262,2612635,1
298262,690877,1
3862397,1027257,1
4597510,4836871,1
3586953,3233983,1
2435378,5247976,1
134413,3155210,1
6635579,3137476,1
4615544,205709,1
1230601,3536183,1
5332564,6243066,1
80607,2874413,1
5308735,3055839,1
6573156,1253543,1
6452508,3055839,1
3218710,6381738,1
3169461,6497535,1
3169461,3605649,1
3169461,6840376,1
3169461,5324331,1
6343262,1518081,1
6343262,4672826,1
3038649,2165708,1
536503,3155210,1
7128670,6381738,1
2525664,6350081,1
6289193,3055839,1
4120063,244123,1
4871742,207552,1
3872386,7021748,1
3872386,7283467,1
3872386,694105,1
5992932,6243066,1
3443794,4695008,1
7306607,2569064,1
3038402,3137558,2
3038402,483042,1
3038402,5324331,1
4961967,3055839,1
3539489,3155210,1
616253,2637812,1
5463839,3137558,1
1036445,2984287,1
1036445,3333780,1
1036445,5083586,1
4194313,3055839,1
6931948,2637812,1
6931948,3137558,1
5515344,3055839,1
2810881,2810881,1
1294817,4487685,1
1294817,598245,1
6644059,3963986,1
5320802,4390000,2
7232292,3155210,1
5419452,2838628,1
6288537,5625821,1
6288537,3155210,1
2505362,6381738,1
6627842,3137558,1
2370434,2637812,1
4235680,1203809,1
5112627,2637812,1
5112627,5748607,1
3422806,990297,2
262741,5625821,1
262741,6397652,1
262741,4052830,1
5332717,6819347,1
5332717,2847671,1
306132,6016299,1
5148404,3055839,1
823689,3137558,1
823689,5304175,1
5217519,3155210,1
3579788,6026025,1
4631634,5625821,1
5209973,3055839,1
7153950,3055839,1
4672389,1372520,1
1752468,3616711,1
1809988,1244672,1
1809988,3768681,1
1793974,4052830,1
4843711,6886117,1
3323789,4645949,1
2519168,4162543,1
3494973,5813700,1
5183702,2874413,1
3526602,2671356,1
2700931,7258515,1
6164958,598245,1
642576,3055839,1
546546,7017127,1
6665696,1372520,1
2927702,3732595,1
3599455,5625821,1
3599455,3155210,1
5693326,2165708,1
5816382,598245,1
6085351,3055839,1
3966885,4239058,2
3966885,3542282,1
3966885,4106106,1
3966885,5713830,1
2868060,3137558,1
5787533,5247976,1
5787533,6378566,1
5787533,5420444,1
5787533,4566779,1
2448673,5390687,3
2448673,947860,1
4289683,297258,1
6130034,5586370,1
3849648,1053990,1
3849648,3773807,1
3849648,6378566,1
3849648,4595000,1
3849648,1114116,1
3849648,3233983,3
1802444,3055839,1
557287,6451307,1
986223,2291642,1
2772500,1662612,1
5790847,4087700,1
3005523,5625821,1
3005523,1834322,1
3005523,2085114,5
3005523,1939173,1
3005523,7320806,1
1532177,3989009,1
6234157,5813700,1
313809,6489057,1
313809,641950,1
496458,1168117,1
496458,2691609,1
4906168,752120,1
4906168,3137558,1
4906168,6264150,1
4906168,5749392,1
4906168,6638546,1
4906168,779095,1
6247407,133955,1
6247407,6782507,1
6247407,4247894,1
1142353,1372520,1
6172130,6234729,1
5810546,989315,1
5810546,4598621,1
992786,3055839,1
3831610,598245,1
3417642,5636298,1
6201634,1995518,1
1306792,4487685,1
1306792,1516632,1
1306792,6378566,2
1306792,4367643,1
1306792,882011,2
2365843,4256374,1
3578495,3055839,1
4979840,3055839,1
3390494,3055839,1
3119885,694105,1
7042247,598245,1
4901575,6161522,2
3298108,1409191,1
3438532,1301930,1
4944891,3137558,1
4944891,124607,1
4214884,5467487,1
4214884,7138339,1
3914569,3155210,1
3914569,318617,1
6930389,2847701,1
6930389,4235308,1
6930389,2506804,1
6930389,4730808,1
6930389,2589526,1
6930389,5923674,1
6111713,3055839,1
6111713,5813700,1
3495402,6348552,1
2996612,2085114,1
237657,3055839,1
4404211,265076,1
5145306,5813700,1
5108916,5247976,1
5108916,4836871,1
1899203,3986505,1
1899203,6325520,1
1262687,2612635,1
6558206,2117468,1
2447447,5625821,1
2447447,3786895,1
2447447,5219234,1
2934375,3439915,1
3317505,3055839,1
5180759,505995,1
1458855,1372520,1
6623409,3584889,1
2978736,1362562,1
5897119,3055839,1
2713040,3393007,1
2331259,3454928,1
301143,5938461,1
918259,6874246,1
6734335,2995857,1
4150393,4183116,1
2409068,2195725,1
2409068,3233983,2
4267040,3055839,1
1296019,2165708,1
3456937,2612635,1
3456937,5748607,1
3099760,1400361,1
3025968,2838628,1
6869131,6381738,1
6869131,4067982,2
4667925,770662,1
6621690,1519815,1
6435114,4910822,1
6435114,5018897,1
6435114,4836871,1
1514207,4565328,1
6734195,2376858,1
6734195,2032268,1
6734195,243821,2
2562298,2612635,1
2562298,772402,1
2562298,3312442,1
2562298,4083622,1
2562298,6276920,1
2562298,1575841,1
646504,3915853,1
646504,4836871,1
646504,6236733,1
7298008,4257091,1
7375931,2386658,1
4336283,1372520,1
5232224,3917563,1
1676936,624553,1
1676936,4333218,1
2322699,1604547,1
2322699,1544259,1
6500615,3055839,1
264388,6026025,3
264388,2085114,1
264388,7283467,1
264388,5707380,1
264388,3245655,1
264388,6901117,1
264388,2254618,1
264388,4501855,1
5184225,6443584,1
7359574,4239058,3
7359574,3155210,1
7359574,4487685,1
7359574,2634744,1
7359574,3652176,1
7359574,133955,1
7359574,318617,1
1421249,5625821,1
1421249,4910822,1
1421249,6737909,1
1421249,3233983,1
1421249,4496681,1
4758648,4576143,1
4758648,3137558,4
4758648,2584850,1
4758648,1767967,1
4758648,6634568,1
4758648,4067982,1
4758648,658841,1
2908190,3055839,1
859916,2862358,1
2510512,395868,1
6547397,5950348,1
1132691,6381738,1
1132691,4210964,1
1132691,6598620,1
2225505,3155210,1
2600392,2199936,1
3141931,3055839,1
2525236,3832292,1
4936480,3055839,1
5483275,5136081,1
5483275,2032268,1
1863531,3832292,1
4570902,2376858,1
4570902,3312442,1
6957418,96673,1
5906564,5247976,1
5010847,5247976,1
792275,2570313,1
1277953,6387098,1
405834,2155558,1
2701097,3055839,1
1857905,3989009,1
5665014,3055839,1
4388709,5625821,1
32254,3055839,1
6230144,5219234,1
6014856,218368,1
6014856,224497,1
6014856,1527106,1
6014856,2194528,1
6014856,970921,2
6014856,4059245,6
6014856,2530000,1
6014856,2620296,1
6014856,7213130,1
6014856,947445,1
6014856,449298,4
6014856,6309179,1
6014856,6784940,1
6014856,558675,1
6014856,6745003,1
414941,623626,1
414941,5716975,1
1671694,3385654,1
4405579,6932597,1
6178156,3155210,1
4505108,4239058,1
2329501,2634744,1
6543096,830417,1
3900645,3944170,1
5303861,5656392,1
5303861,3968127,1
5303861,61061,1
5779733,5247976,1
5779733,224497,1
5779733,4059245,1
5779733,6397652,1
5779733,3160544,1
5779733,2117468,1
5779733,6888145,1
6781350,2266122,1
522498,1372520,1
5818492,3958691,1
5818492,5231169,3
5818492,4725700,1
5818492,5245442,1
5818492,2176246,1
5818492,2059825,1
5818492,4609515,1
5818492,947860,1
5818492,4682672,1
5818492,2690298,1
5818492,1151333,1
4562809,3155210,1
3070554,5813700,1
5398348,2165708,1
4369985,3989579,1
1048552,1372520,1
2090792,2767133,1
2090792,6314467,1
6835705,4019155,1
6835705,1624078,1
6706438,6116163,1
5274954,4973041,1
5812384,1625538,1
2765262,3585230,1
935871,3407353,1
935871,2899766,1
935871,7378619,1
1325253,3155210,1
6403671,2085114,1
3291279,6067363,1
3291279,2176246,1
3054485,3055839,1
2654344,598245,1
166711,3155210,3
4375655,534856,1
5416750,5480731,1
5575191,5625821,1
7285193,1372520,1
5298448,4566779,1
5077305,6381738,1
2783490,6371637,1
6958280,598245,1
6019118,2480430,1
290479,3055839,1
1210943,1372520,1
2595894,431744,1
7009919,1771030,1
1749501,624553,2
1749501,4539582,1
1749501,3316252,1
1749501,358516,1
5824402,7228181,1
3893662,3312442,1
3730671,7022759,1
3006742,3138084,1
6100418,678673,1
6100418,5326658,1
6100418,5893309,1
4239399,4239399,1
921530,4609515,1
7061131,3055839,1
7086547,4836871,1
7086547,2423823,1
2160487,5821330,1
1500807,6130705,2
1500807,3297134,2
1500807,5480731,1
2485450,1301930,1
4163232,4617259,1
4163232,1203809,2
4163232,7114215,1
6175238,1148024,1
6964623,5480731,1
5368078,4561000,1
5221710,4162543,1
7097918,3312442,1
7097918,4083622,1
7097918,4632216,1
7097918,243821,1
5783904,2838628,1
2512743,3155210,1
3135372,3155210,1
3135372,1372520,1
3135372,3233983,1
611638,2073967,1
4028217,3155210,1
1980266,133955,1
2513056,2841653,1
2005345,1203809,1
2005345,341866,1
3247887,5324331,1
5020276,2176246,1
5020276,124607,1
5020276,5775525,1
2766118,5304175,1
2208665,2309046,1
3547178,5965010,1
3547178,6381738,1
3547178,3137558,2
3547178,4104570,1
3547178,1767967,1
3547178,682310,1
3547178,2032268,1
3547178,1050757,1
3547178,1203809,1
3547178,4444913,1
3547178,4609515,1
3547178,1544259,1
3547178,244123,1
3547178,1243523,1
3547178,7366491,1
3547178,4067982,2
3547178,1362562,1
3547178,800994,1
221270,1019099,1
221270,598245,1
221270,1825056,1
6594664,5625821,1
6594664,3155210,1
6594664,5751587,1
1391934,3986505,1
1391934,6381738,1
1391934,3137558,1
1391934,1948039,1
1391934,1203809,2
1391934,141482,2
6225848,1767967,1
2783291,3880460,1
2783291,241949,1
2352446,4645949,1
2352446,2113192,1
2823149,5813700,1
826744,5842527,1
826744,3047123,1
4054188,1771030,1
4054188,5822642,1
3035838,538588,1
6139620,329363,1
946928,538588,1
1338490,2165708,1
3552843,5017549,1
3552843,3064018,1
3552843,3233983,1
3552843,558675,1
296984,4836871,1
2868194,5119824,1
1669048,3155210,1
4245950,6348552,1
603871,598245,1
4446344,2165708,1
3195748,5304175,1
1412053,336217,1
6428848,5992100,1
6428848,83106,1
3043216,2530000,1
3010248,243821,1
142044,5219234,1
142044,3055839,1
1354616,3055839,1
6537240,3137558,1
6537240,1948039,1
3355028,4982671,1
6883748,6057792,1
2216610,3786895,1
3269567,6182266,1
6666769,220720,1
1000419,6381738,1
4734816,3368761,1
4734816,694105,1
2135675,3055839,1
3926973,6161522,1
104141,5587296,1
3653103,5247976,1
3653103,5642326,1
3653103,6397652,1
6368542,2612635,1
6368542,4695914,1
7320949,6314467,1
116622,3155210,1
979821,6116163,1
4068363,5625821,1
4068363,3786895,1
5493677,2539096,1
6666983,2030807,1
6383729,1974622,1
5560976,395868,1
4682001,4481178,1
4682001,6368598,1
4682001,6184539,1
4682001,2179645,1
4682001,1330179,1
4682001,3997990,1
4682001,5468854,1
4682001,4566779,1
2525857,776168,1
5844321,3055839,1
4611889,224497,1
1296789,2085114,1
6604190,4900928,1
6604190,61061,1
3331426,2838628,1
2023323,598245,1
4952848,598245,1
976747,3137558,4
976747,2032268,1
976747,5748607,1
976747,243821,1
976747,4067982,2
3084318,2206338,1
5645852,3055839,1
3218567,3055839,1
1263200,3055839,1
6761663,5813700,1
4073906,1276001,1
1945018,3233983,1
6626386,2165708,1
6626386,3989009,1
3654216,4566779,1
3314646,5083817,1
1425357,3055839,1
6121051,5083817,1
5894623,3055839,1
3287009,3055839,1
4695141,395868,1
1584782,4836871,1
1584782,6583326,1
6506819,5379853,1
518513,3155210,1
64457,3989009,1
3431692,1372520,1
4844229,5625821,1
4844229,3155210,1
4844229,3786895,1
4844229,1223000,1
4844229,2530000,1
4844229,448274,1
4844229,3652176,1
4844229,2063338,1
4844229,1346746,1
4844229,2695910,1
4844229,3233983,2
4844229,133955,1
4844229,558675,1
4844229,318617,1
4844229,7291723,1
2208502,598245,1
2208502,3989009,1
6474731,3662606,1
6474731,1253543,1
6866464,7137365,1
3411351,6720666,1
3411351,3041065,1
3959018,6348552,1
3959018,3784915,1
305193,3055839,1
5250648,598245,1
1571660,2921814,1
3507155,4162543,1
962424,4351251,1
962424,5450648,1
4984821,3055839,1
654839,3682789,1
164013,108549,1
164013,3055839,1
5762185,3974882,1
5762185,1656902,1
5762185,770662,1
1857781,7291723,1
4483216,2957779,1
848713,2634744,1
848713,2587254,1
848713,318617,1
1090123,395868,1
1090123,6135659,1
4789616,4609515,1
4789616,1362562,1
3333255,6307473,1
3333255,2019645,1
3654888,2612635,1
3654888,2376858,1
3654888,2637812,1
3654888,3137558,1
6293856,4853262,1
6293856,4562953,1
3352662,3055839,1
3204652,3055839,1
2050403,3055839,1
534228,2085114,1
5079879,1124629,1
3774451,6585782,1
3774451,3071493,1
3774451,2480430,1
3774451,3682789,1
3774451,6355835,1
213588,5813700,1
5124939,4666771,1
2608089,1050757,1
2608089,141482,1
2385330,3829754,1
2385330,5564927,1
3769246,3832292,1
5254073,6135659,1
5061722,3055839,1
5061722,2953324,1
7108983,3055839,1
5618924,6378566,1
4151614,5621392,1
566087,96542,1
7008169,3055839,1
6936117,243821,1
2568986,3055839,1
6998807,297258,1
6998807,5905067,1
3259472,6168472,1
3259472,3720588,1
1826231,3055839,1
1862316,5625821,1
5250052,3277981,1
2680446,5625821,1
1404833,2530000,1
5776159,118254,1
5776159,2122944,1
5776159,3742469,1
5749560,3155210,1
3175892,3670281,1
1172922,2690635,1
1172922,240957,1
1172922,4297803,1
2522439,1372520,1
5836903,3477935,1
6749336,3427525,1
1344712,6185496,1
1860062,598245,1
3131764,5625821,1
3131764,3155210,2
5722518,5047901,1
5722518,4867724,1
5722518,3625985,1
5722518,4334933,1
5722518,3256636,1
6929284,1301930,1
5114129,3155210,1
2707806,4836871,1
6578888,6523235,1
4500782,3055839,1
109804,598245,1
1627003,3137558,1
6710124,7357447,1
3598138,5828033,1
1267933,5597546,1
1267933,4256374,1
946626,3233983,1
6557336,7362215,1
6557336,4369728,2
6557336,6802592,1
6557336,5324331,1
6557336,1631597,2
2758754,3055839,1
7033344,3682190,1
3686308,243821,1
3686308,1012974,1
3686308,1137911,1
6886764,3055839,1
6886764,5773724,1
3830807,3773807,1
3830807,6026025,1
1242913,6802592,1
1242913,1982825,1
3669263,598245,1
6812715,1640109,1
6812715,2862358,1
6812715,2965497,1
6812715,6381738,1
4883837,6886117,1
6388666,5164824,1
6388666,4061902,1
3188815,5231169,2
3188815,1767967,1
3188815,4612934,1
3188815,7321917,1
3188815,7118422,1
3188815,4920408,1
3188815,7285239,1
6157537,5071069,2
6157537,5251033,1
4683453,7106479,1
2251877,3055839,1
1765091,1924767,1
3147605,2953324,1
2757983,4487685,1
3412359,318617,1
7411055,2953324,1
7303290,3055839,1
2914661,5637194,1
2914661,2907347,1
2914661,5282130,1
2914661,204058,1
2958168,1537209,1
5433545,5074023,1
5433545,7146118,1
5615545,2059825,1
7137159,845057,1
7137159,3233983,1
3916836,5033216,1
3406917,598245,1
3627708,2634744,1
3627708,3233983,3
7073514,5324331,1
621018,891604,1
621018,2862358,1
621018,2012257,1
621018,4427374,1
2265717,2530000,1
5116182,4094219,1
3851601,4801004,1
3851601,3055839,1
4191947,6521682,1
4191947,6537490,1
866005,1924767,1
7271995,3055839,1
6541340,3055839,1
6541340,2953324,1
2837386,3160544,1
6043319,2304423,1
6966390,3786895,1
5549585,1372520,1
5896925,3055839,1
7045024,4645752,1
6250646,3055839,1
1145901,5083586,1
1145901,6325520,1
6458180,2620296,1
2969281,4737715,1
1236656,4090621,1
1236656,3788391,1
1236656,1842587,1
6268364,5813700,1
5124395,3055839,1
643007,1340631,1
5528697,5625821,1
7316764,7187684,1
7116963,3832292,1
7097464,2147346,1
7097464,605421,2
7216340,3724930,1
3193531,3055839,1
5856047,1637177,1
5856047,2190692,1
3321843,7357447,1
1711200,3055839,1
1486310,5531493,1
5613926,1433330,1
5872004,3233983,1
6452407,1043390,1
3134765,3055839,1
5148800,3055839,1
4602611,6161522,1
1150886,3653632,1
2637873,1114307,1
835535,3055839,1
3258499,5621392,1
2912933,5247976,1
1291613,4256374,1
6702596,5033216,1
2605887,5625821,1
5126118,700078,1
6717970,204058,1
6882124,2146995,1
1426710,1372520,1
5326580,6378566,1
5326580,1400361,1
3436468,5006747,1
4639371,6381738,1
4639371,3333780,1
2034086,243821,1
6145554,1982825,1
4877619,5625821,1
5558022,3616711,1
2212413,6199800,1
5920136,2085114,1
3705535,3703743,1
7149468,1436551,1
6899404,1831181,2
3150680,4239058,1
3150680,5625821,1
3150680,3233983,1
4201606,2658430,1
7189464,3322025,1
5272456,159424,1
3527512,2144560,1
3527512,6016299,1
5006251,5094142,1
4750518,5813700,1
5753582,6138492,1
1308815,4450138,1
4818858,3432771,1
5043307,4578009,1
6681934,566397,1
6681934,6243066,1
5144689,3233983,1
1670955,3055839,1
1714686,3055839,1
1974622,623626,1
1974622,83106,1
581888,5625821,1
1888232,3055839,1
3326217,3137558,1
6204357,7230504,1
6204357,6016299,1
3235151,3055839,1
5966097,598245,1
2657283,5831126,1
3794461,5625821,1
3065011,3055839,1
1704125,5563104,1
1288624,2253492,1
7190368,6877069,1
2084907,5005968,1
5957664,4255384,1
2369710,6225411,1
2369710,2758433,1
2369710,4706182,1
2369710,5530552,1
4901254,4487685,1
4901254,3160544,1
4901254,786362,1
4132305,5625821,1
5710519,6350081,1
1295368,4836871,1
151915,4162543,1
6547880,2953324,1
1548628,1473325,1
1548628,3055839,1
7357972,2642749,1
355314,6865866,1
4698965,5291818,1
15325,4256374,1
7412916,4609515,1
7412916,4390000,2
7412916,5213188,1
7412916,3049297,1
4821877,4836871,1
6996235,6387098,1
4437440,3055839,1
6937920,3155210,1
162465,205600,1
4202124,3773807,1
4202124,6368016,1
4202124,4613676,1
4202124,3233983,1
3317599,5625821,1
1579174,3989009,1
985272,4386380,1
2869545,3055839,1
2869545,3989009,1
3084392,3055839,1
6598613,5625821,1
5076718,4836871,1
5885918,6750134,1
2363617,2998990,1
2363617,3055839,1
33662,3682789,1
3033876,6309179,1
400277,3810918,1
7052653,598245,1
1027104,3055839,1
869703,5813700,1
6272584,3055839,1
517012,598245,1
843494,3703743,1
2039015,3055839,1
1066336,3055839,1
5403674,5748607,1
5652090,3155210,1
5652090,3160544,1
5652090,3233983,1
4400597,1897832,1
3222818,3260455,2
4101630,2634744,1
4101630,6368016,1
6532725,61061,1
3816071,3055839,1
5518085,3155210,1
2477097,5625821,1
4416208,3055839,1
4416208,6016299,1
194922,6381738,1
6751680,6886117,1
6995323,3989009,1
6209327,545499,1
6209327,5430075,1
4382026,3155210,2
4382026,2795588,1
3217256,2679893,1
3217256,3627893,1
3217256,2503392,1
3217256,5819503,1
3217256,2128258,1
5293474,3432771,1
7278543,6646899,1
2535360,5813700,1
3388573,5621392,1
5663882,2945023,1
5663882,1410518,1
5663882,5725193,1
5663882,7111485,1
5663882,1990364,1
5663882,6901146,1
5663882,5787512,1
5663882,5443647,1
5099006,2852213,1
6175449,4059245,2
799886,2758433,1
799886,3810918,1
1372168,1691322,1
6583952,5813700,1
6271195,5751587,1
5392758,3917563,1
7114212,3155210,1
5498912,826108,1
373388,3055839,1
5912879,3055839,1
2096203,1084872,1
838822,3055839,1
6773466,3935685,1
7046252,5332265,1
7046252,141482,1
7046252,1148024,1
7046252,4585048,1
7046252,1151333,1
4884258,598245,1
7044140,6472491,1
4503525,5659286,1
7389282,5625821,1
7389282,3160544,1
6713897,3155210,1
4226249,4162543,1
5239719,4238013,1
5151391,3137558,1
6637420,5836230,1
5831788,2849441,1
5831788,4347265,1
5831788,4317794,1
2520361,4672826,1
5027083,1203809,1
4363387,4761612,1
5357240,7371218,1
1204111,4737715,1
1141475,3055839,1
3570603,4162543,1
4199418,947610,1
4766778,4672826,1
4766778,7264752,1
7315448,3055839,1
6870561,2988489,1
6583492,4836871,1
1653363,3155210,1
1069375,3055839,1
1494267,3055839,1
4899788,3055839,1
1033565,3055839,1
1278159,3055839,1
488541,3055839,1
5450625,3055839,1
2037068,3055839,1
3058344,3055839,1
5537683,3055839,1
4814502,1518081,1
5646045,3055839,1
2688250,5625821,1
5318631,3055839,1
3170607,3055839,1
3699942,3055839,1
713030,3055839,1
6950312,3055839,1
4633888,3055839,1
1847316,3055839,1
4799499,6886117,1
317109,5625821,1
859881,3055839,1
2757002,3155210,1
5730488,2117468,1
5730488,4517775,1
3880197,3055839,1
3754220,3055839,1
5511225,4259407,1
5781407,5625821,1
2232479,3055839,1
3944822,4910822,1
1031522,3055839,1
2274442,3055839,1
3900407,3055839,1
6039203,3055839,1
891990,3055839,1
6741572,1050757,1
4164253,4087700,1
2606889,6525728,1
6176035,3155210,1
1501150,6880736,1
1501150,3155210,1
1501150,4173502,2
1501150,2767133,1
1501150,262596,1
1501150,2128258,2
1501150,4706182,1
1501150,5530552,1
1501150,4268438,1
1501150,7062752,1
1501150,111760,1
5724971,2978355,1
5726365,5530552,1
3463692,3155210,1
4693334,5625821,1
6694622,3055839,1
6078007,3155210,1
6078007,6244804,1
6078007,5218528,1
2395821,598245,1
1628494,1656902,1
1170584,1981318,1
952985,4609515,1
1157349,2165708,1
1157349,598245,1
1425767,1964307,1
571064,2019645,1
5678170,5784291,1
5922039,3055839,1
4152399,3233983,1
5953165,5874983,1
4481330,4802689,1
2601961,1114307,1
2601961,4018132,1
6240769,4836871,1
3793810,4224434,1
4914656,4816829,1
2586961,1713738,1
1636141,3315250,1
1636141,4487685,1
1636141,967626,1
5451249,7407128,1
3247715,243821,1
3247715,1362562,1
3367240,4836871,1
5840202,3155210,1
1535139,253290,1
6625099,6505075,1
4496489,3055839,1
4886522,3155210,1
4947462,7007360,1
4947462,3682789,1
3780447,3055839,1
4072125,1032324,1
3852548,2907116,1
3441033,1447005,1
4627471,4108374,1
4627471,458587,2
4627471,2085114,1
4627471,4629081,1
4627471,3034732,1
4627471,2634401,1
4627471,3703743,1
404102,6243066,1
5429139,6161522,1
4539836,2085114,1
1886114,395868,1
4029679,1461383,1
411614,4979709,1
4752536,6026025,1
3716887,4979709,1
3873609,395868,1
4357029,395868,1
4357029,4645949,1
4984044,6951410,1
1643994,6357256,1
4420300,5164824,1
4004446,6061589,1
1862141,4988817,1
2341897,6161522,1
5569479,2833253,1
6784415,4979709,1
1826163,4979709,1
1801321,4169485,1
1801321,6598107,1
7346273,5753405,1
2770929,4979709,1
2770929,6026025,1
2117181,217537,1
3729491,7014304,1
6648159,4985848,1
3771168,4979709,1
3771168,6428323,1
2497417,458587,1
1130928,6430374,1
262930,7158882,1
5218344,4979709,1
4789631,2481810,1
5947138,1213629,1
6575789,2190692,1
4223151,2908390,1
4223151,5966802,1
4223151,7387900,1
5382688,5070657,1
4135950,5588210,1
4010655,4108374,1
5948718,2751954,1
5196421,395868,1
1965588,6161522,1
6170629,2539096,1
6343026,7078059,1
6343026,395868,1
1384209,1128734,1
3275419,2250867,1
5228071,1576291,1
1107246,1243523,1
6771640,4979709,1
284859,4979709,1
6137141,1018199,1
6809586,708801,1
734658,252277,1
1929082,2988489,1
5852269,6243066,1
4945565,1446968,1
757259,4645949,1
3235792,4938733,1
1873422,4985848,1
320911,6243066,1
3264187,6357256,1
7239137,5070657,1
1809923,6243066,1
4907304,2700352,1
5067975,4979709,1
5288508,6061589,1
2592788,4979709,1
2592788,2085114,1
4161213,4629081,1
4637094,395868,1
188383,4979709,1
188383,6357256,1
188383,7320806,1
1207037,47438,1
6582116,2539096,1
5935567,6212683,1
3299762,4979709,1
6907481,5346816,1
5741859,6939777,1
7092998,3317553,1
7092998,624553,1
7092998,395868,1
7092998,4645949,1
7092998,2085114,3
7092998,6428323,2
7092998,2571452,1
547115,1346119,1
2770611,1243523,1
4961482,6357256,1
6688393,4979709,1
1431884,395868,1
2628792,2085114,1
13408,395868,1
679699,1668038,1
6226125,4979709,1
6226125,4938733,1
2194407,5214161,1
335577,6430374,1
5098209,1837372,1
5329884,7027185,1
6649590,395868,1
6649590,1346119,1
3022428,3945798,1
5952305,4979709,1
1679923,2085114,1
609753,4979709,1
999248,4979709,1
5068020,2085114,1
1802270,6430374,1
3916202,5251033,1
7150820,2989349,1
7150820,2812140,1
7150820,127892,1
7150820,4617259,1
7150820,746053,1
7150820,3978780,1
3097217,2612635,1
3097217,6325520,1
3593240,2376858,1
3593240,2637812,1
3593240,6381738,1
3593240,5841601,1
3593240,2032268,1
3593240,5324331,1
3593240,7357447,1
3593240,1831181,1
6766928,3233983,1
3786610,6381738,1
1830066,6195851,1
1830066,2634744,1
1830066,2768533,1
1830066,3233983,1
1830066,694105,1
1830066,2539096,1
5271799,1601009,1
5271799,2190692,1
5271799,3439119,1
104069,1611369,1
2177168,2165708,1
2457390,1372520,1
5284482,2612635,1
5284482,947860,1
5284482,4067982,1
5284482,6243066,1
1128813,3320589,1
759724,759724,1
1152531,6101571,1
267435,2769032,1
267435,3605649,1
267435,1477844,2
267435,4696624,1
267435,52184,1
267435,4980072,1
267435,141482,1
267435,5748607,1
267435,1148024,1
267435,1140599,1
267435,2465993,1
2117144,4974426,1
2117144,1656902,1
330978,3137558,1
2823690,2612635,1
2823690,4609515,1
6185352,124607,1
4474372,5625821,1
2366998,5625821,2
2366998,5875615,1
2366998,5247976,1
2366998,3786895,1
7373617,5635366,1
7373617,6932597,1
7373617,2269867,1
4489760,4075374,1
2559044,47438,1
2559044,244123,1
2559044,1771461,1
2559044,1140599,1
2559044,6632193,1
2559044,2465993,1
