source,target,weight
4823250,7365415,1
6209938,3304465,1
5363666,571676,1
5363666,4041790,1
5243848,6378566,1
5243848,2557988,1
6541008,1110983,1
1804850,6974542,1
2779591,4193301,1
2358827,2542622,1
5813814,7297390,1
7300406,2707126,1
1811603,2803641,1
229050,7365415,1
6969984,7357447,1
5608127,752641,1
5608127,3124889,1
5608127,365518,1
5608127,5282130,1
4641669,5709309,1
3960943,4359513,1
6409315,6715125,1
3021798,7104269,1
27011,828624,1
27011,4206762,1
6660286,5309237,1
3411920,2338903,1
3742509,1220517,1
7161295,6894261,1
6669340,7365415,1
53904,2532005,1
5966221,6715125,1
7224091,2220788,1
736123,5317811,1
1437268,2872033,1
5016231,5420444,1
7167348,3635998,1
4324659,3347887,1
491838,3670033,1
4797853,483042,1
2548630,2294615,1
5501705,3347887,1
5501705,770662,1
23982,6912808,1
5593791,5625821,1
4260055,6715125,1
5291956,3878117,1
476288,6378566,1
5660742,2338903,1
3521408,2338903,1
6900863,2557988,1
1912808,749010,1
1912808,1760188,1
1912808,7091630,1
3389782,3083165,1
485283,61061,1
5093224,2063338,1
6708031,689524,1
6708031,6378566,1
3594306,5771826,1
3594306,810416,1
3594306,612250,1
3594306,196867,1
3594306,484167,1
3594306,4645949,2
3594306,5177368,1
3594306,921134,1
3594306,6756794,1
3594306,894388,1
3594306,5282130,1
6891545,4444913,1
1170753,5324466,1
1170753,7357447,1
2802083,6822855,1
5471058,4055095,1
840944,4387326,1
1521282,6653370,1
2761392,4453433,1
4486814,3348472,1
5304296,3304465,1
6325312,2542622,1
3447246,4453433,1
3584532,3202184,1
3584532,630913,1
3584532,4372167,1
3584532,3831362,1
3584532,4808870,1
3584532,922242,1
3584532,6430374,1
3542734,3961168,1
6114282,5317811,1
2732589,217520,1
2731084,4128987,1
6567473,3155210,1
6567473,4784444,1
6567473,7257884,1
5042377,2239647,1
5990028,2208710,1
6622716,1767967,2
5796509,5217950,1
7385589,4901186,1
3773178,2907714,1
3773178,6074699,1
3773178,202981,1
3773178,5495506,1
3773178,926040,1
3773178,2480430,1
3773178,6323860,1
3773178,571462,1
3773178,69029,1
5764005,7145213,1
1863337,4622638,1
2568254,6378566,1
3973760,7365415,1
3973760,6715125,1
2757440,4453433,1
3454471,2338903,1
4117197,1895753,1
480830,3304465,1
1733826,7365415,1
3620682,2400952,1
6195133,4453433,1
3956948,7050443,1
6589174,2190675,1
6456198,1073602,1
2372204,3670033,1
3379122,4253981,1
4455178,4883754,1
1131838,4659282,1
2589307,6715125,1
5253893,2248074,1
1715831,6715125,1
4743703,3071493,1
6095881,7365415,1
3186326,6912808,1
3186326,3071493,1
3186326,6923359,1
7174275,6109787,1
5116119,1449029,1
6877489,5010937,1
4328352,6715125,1
4328352,4453433,1
1849013,4457832,1
352053,5625821,1
354752,4453433,1
4025542,6715125,1
3317759,6715125,1
627464,6804652,1
6265412,4818939,1
6265412,3397715,1
1413671,7280157,1
733566,922939,1
867386,4453433,1
867386,2190675,1
3440972,6715125,1
5329601,4784444,1
4171432,1141933,1
5001062,7295753,1
5001062,4227019,2
5001062,3533460,1
5001062,1709639,1
698240,6629919,2
3554393,5625821,1
1022333,6715125,1
739075,6378566,1
1635489,3670033,1
5898802,5122462,1
5898802,269952,1
5898802,1186813,1
5898802,3651072,1
1005330,5527626,1
1032290,2338903,1
704626,1109212,1
4446576,3466622,1
408697,5803650,1
4786637,6715125,1
2265918,3466622,1
7034851,5784291,2
740756,483042,1
5262137,1895753,1
7193770,1897717,1
5608829,2338903,1
7383625,6709744,1
5525232,5976250,1
6924621,6715125,1
2783629,922939,1
992672,6715125,1
4781548,1895753,1
5627719,3840161,1
5627719,3255858,1
5627719,2967847,1
5568211,2190675,1
6624289,6715125,1
6227681,95216,2
6227681,7393642,1
6227681,810211,2
2092472,7123952,1
2092472,1084872,1
2092472,769366,1
6512211,6796079,1
2945123,3831362,1
3907300,1637177,3
3495443,6378566,1
1190013,1190013,2
2090394,3364649,1
